ProductKey,OrderDateKey,DueDateKey,ShipDateKey,ResellerKey,EmployeeKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
328,20101229,20110110,20110105,458,285,1,100,5,SO43685,2,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,C519-4AB3-88,PO4176124783,00:00.0,00:00.0,00:00.0
315,20101229,20110110,20110105,458,285,1,100,5,SO43685,3,1,1,874.794,874.794,0,0,884.7083,884.7083,874.794,69.9835,21.8699,C519-4AB3-88,PO4176124783,00:00.0,00:00.0,00:00.0
262,20101229,20110110,20110105,458,285,1,100,5,SO43685,4,1,1,183.9382,183.9382,0,0,181.4857,181.4857,183.9382,14.7151,4.5985,C519-4AB3-88,PO4176124783,00:00.0,00:00.0,00:00.0
319,20101229,20110110,20110105,344,289,1,100,1,SO43686,1,1,3,874.794,2624.382,0,0,884.7083,2654.1249,2624.382,209.9506,65.6096,FBD0-4F71-80,PO5075125561,00:00.0,00:00.0,00:00.0
326,20101229,20110110,20110105,344,289,1,100,1,SO43686,2,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,FBD0-4F71-80,PO5075125561,00:00.0,00:00.0,00:00.0
342,20101229,20110110,20110105,344,289,1,100,1,SO43686,3,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,FBD0-4F71-80,PO5075125561,00:00.0,00:00.0,00:00.0
338,20101229,20110110,20110105,269,281,1,100,2,SO43687,1,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,61FA-475A-AC,PO4959110829,00:00.0,00:00.0,00:00.0
332,20101229,20110110,20110105,269,281,1,100,2,SO43687,2,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,61FA-475A-AC,PO4959110829,00:00.0,00:00.0,00:00.0
262,20101229,20110110,20110105,161,281,1,100,2,SO43688,1,1,1,183.9382,183.9382,0,0,181.4857,181.4857,183.9382,14.7151,4.5985,16F4-456B-9A,PO5365136389,00:00.0,00:00.0,00:00.0
322,20101229,20110110,20110105,161,281,1,100,2,SO43688,2,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,16F4-456B-9A,PO5365136389,00:00.0,00:00.0,00:00.0
326,20101229,20110110,20110105,161,281,1,100,2,SO43688,3,1,3,419.4589,1258.3767,0,0,413.1463,1239.4389,1258.3767,100.6701,31.4594,16F4-456B-9A,PO5365136389,00:00.0,00:00.0,00:00.0
285,20101229,20110110,20110105,161,281,1,100,2,SO43688,4,1,1,178.5808,178.5808,0,0,176.1997,176.1997,178.5808,14.2865,4.4645,16F4-456B-9A,PO5365136389,00:00.0,00:00.0,00:00.0
328,20101229,20110110,20110105,161,281,1,100,2,SO43688,5,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,16F4-456B-9A,PO5365136389,00:00.0,00:00.0,00:00.0
270,20101229,20110110,20110105,161,281,1,100,2,SO43688,6,1,2,183.9382,367.8764,0,0,181.4857,362.9714,367.8764,29.4301,9.1969,16F4-456B-9A,PO5365136389,00:00.0,00:00.0,00:00.0
315,20101229,20110110,20110105,161,281,1,100,2,SO43688,7,1,2,874.794,1749.588,0,0,884.7083,1769.4166,1749.588,139.967,43.7397,16F4-456B-9A,PO5365136389,00:00.0,00:00.0,00:00.0
319,20101229,20110110,20110105,161,281,1,100,2,SO43688,8,1,2,874.794,1749.588,0,0,884.7083,1769.4166,1749.588,139.967,43.7397,16F4-456B-9A,PO5365136389,00:00.0,00:00.0,00:00.0
332,20101229,20110110,20110105,161,281,1,100,2,SO43688,9,1,3,419.4589,1258.3767,0,0,413.1463,1239.4389,1258.3767,100.6701,31.4594,16F4-456B-9A,PO5365136389,00:00.0,00:00.0,00:00.0
342,20101229,20110110,20110105,161,281,1,100,2,SO43688,10,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,16F4-456B-9A,PO5365136389,00:00.0,00:00.0,00:00.0
314,20101229,20110110,20110105,161,281,1,100,2,SO43688,11,1,2,2146.962,4293.924,0,0,2171.2942,4342.5884,4293.924,343.5139,107.3481,16F4-456B-9A,PO5365136389,00:00.0,00:00.0,00:00.0
330,20101229,20110110,20110105,166,283,1,100,4,SO43689,1,1,3,419.4589,1258.3767,0,0,413.1463,1239.4389,1258.3767,100.6701,31.4594,DCD9-4C9A-AB,PO5626159507,00:00.0,00:00.0,00:00.0
285,20101229,20110110,20110105,166,283,1,100,4,SO43689,2,1,2,178.5808,357.1616,0,0,176.1997,352.3994,357.1616,28.5729,8.929,DCD9-4C9A-AB,PO5626159507,00:00.0,00:00.0,00:00.0
262,20101229,20110110,20110105,166,283,1,100,4,SO43689,3,1,2,183.9382,367.8764,0,0,181.4857,362.9714,367.8764,29.4301,9.1969,DCD9-4C9A-AB,PO5626159507,00:00.0,00:00.0,00:00.0
314,20101229,20110110,20110105,166,283,1,100,4,SO43689,4,1,1,2146.962,2146.962,0,0,2171.2942,2171.2942,2146.962,171.757,53.6741,DCD9-4C9A-AB,PO5626159507,00:00.0,00:00.0,00:00.0
316,20101229,20110110,20110105,166,283,1,100,4,SO43689,5,1,2,874.794,1749.588,0,0,884.7083,1769.4166,1749.588,139.967,43.7397,DCD9-4C9A-AB,PO5626159507,00:00.0,00:00.0,00:00.0
334,20101229,20110110,20110105,166,283,1,100,4,SO43689,6,1,4,419.4589,1677.8356,0,0,413.1463,1652.5852,1677.8356,134.2268,41.9459,DCD9-4C9A-AB,PO5626159507,00:00.0,00:00.0,00:00.0
342,20101229,20110110,20110105,166,283,1,100,4,SO43689,7,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,DCD9-4C9A-AB,PO5626159507,00:00.0,00:00.0,00:00.0
322,20101229,20110110,20110105,166,283,1,100,4,SO43689,8,1,7,419.4589,2936.2123,0,0,413.1463,2892.0241,2936.2123,234.897,73.4053,DCD9-4C9A-AB,PO5626159507,00:00.0,00:00.0,00:00.0
264,20101229,20110110,20110105,166,283,1,100,4,SO43689,9,1,3,183.9382,551.8146,0,0,181.4857,544.4571,551.8146,44.1452,13.7954,DCD9-4C9A-AB,PO5626159507,00:00.0,00:00.0,00:00.0
253,20101229,20110110,20110105,166,283,1,100,4,SO43689,10,1,1,178.5808,178.5808,0,0,176.1997,176.1997,178.5808,14.2865,4.4645,DCD9-4C9A-AB,PO5626159507,00:00.0,00:00.0,00:00.0
328,20101229,20110110,20110105,166,283,1,100,4,SO43689,11,1,6,419.4589,2516.7534,0,0,413.1463,2478.8778,2516.7534,201.3403,62.9188,DCD9-4C9A-AB,PO5626159507,00:00.0,00:00.0,00:00.0
270,20101229,20110110,20110105,166,283,1,100,4,SO43689,12,1,2,183.9382,367.8764,0,0,181.4857,362.9714,367.8764,29.4301,9.1969,DCD9-4C9A-AB,PO5626159507,00:00.0,00:00.0,00:00.0
272,20101229,20110110,20110105,166,283,1,100,4,SO43689,13,1,2,183.9382,367.8764,0,0,181.4857,362.9714,367.8764,29.4301,9.1969,DCD9-4C9A-AB,PO5626159507,00:00.0,00:00.0,00:00.0
275,20101229,20110110,20110105,166,283,1,100,4,SO43689,14,1,2,356.898,713.796,0,0,352.1394,704.2788,713.796,57.1037,17.8449,DCD9-4C9A-AB,PO5626159507,00:00.0,00:00.0,00:00.0
332,20101229,20110110,20110105,166,283,1,100,4,SO43689,15,1,5,419.4589,2097.2945,0,0,413.1463,2065.7315,2097.2945,167.7836,52.4324,DCD9-4C9A-AB,PO5626159507,00:00.0,00:00.0,00:00.0
338,20101229,20110110,20110105,166,283,1,100,4,SO43689,16,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,DCD9-4C9A-AB,PO5626159507,00:00.0,00:00.0,00:00.0
324,20101229,20110110,20110105,166,283,1,100,4,SO43689,17,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,DCD9-4C9A-AB,PO5626159507,00:00.0,00:00.0,00:00.0
319,20101229,20110110,20110105,166,283,1,100,4,SO43689,18,1,3,874.794,2624.382,0,0,884.7083,2654.1249,2624.382,209.9506,65.6096,DCD9-4C9A-AB,PO5626159507,00:00.0,00:00.0,00:00.0
310,20101229,20110110,20110105,166,283,1,100,4,SO43689,19,1,2,2146.962,4293.924,0,0,2171.2942,4342.5884,4293.924,343.5139,107.3481,DCD9-4C9A-AB,PO5626159507,00:00.0,00:00.0,00:00.0
326,20101229,20110110,20110105,166,283,1,100,4,SO43689,20,1,9,419.4589,3775.1301,0,0,413.1463,3718.3167,3775.1301,302.0104,94.3783,DCD9-4C9A-AB,PO5626159507,00:00.0,00:00.0,00:00.0
315,20101229,20110110,20110105,166,283,1,100,4,SO43689,21,1,4,874.794,3499.176,0,0,884.7083,3538.8332,3499.176,279.9341,87.4794,DCD9-4C9A-AB,PO5626159507,00:00.0,00:00.0,00:00.0
232,20101229,20110110,20110105,431,281,1,100,3,SO43690,1,1,1,28.8404,28.8404,0,0,31.7244,31.7244,28.8404,2.3072,0.721,7A3C-492F-A6,PO6235146326,00:00.0,00:00.0,00:00.0
342,20101229,20110110,20110105,431,281,1,100,3,SO43690,2,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,7A3C-492F-A6,PO6235146326,00:00.0,00:00.0,00:00.0
223,20101229,20110110,20110105,431,281,1,100,3,SO43690,3,1,2,5.1865,10.373,0,0,5.7052,11.4104,10.373,0.8298,0.2593,7A3C-492F-A6,PO6235146326,00:00.0,00:00.0,00:00.0
322,20101229,20110110,20110105,431,281,1,100,3,SO43690,4,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,7A3C-492F-A6,PO6235146326,00:00.0,00:00.0,00:00.0
319,20101229,20110110,20110105,292,283,1,100,4,SO43691,1,1,1,874.794,874.794,0,0,884.7083,884.7083,874.794,69.9835,21.8699,272B-4319-9E,PO6409111675,00:00.0,00:00.0,00:00.0
342,20101229,20110110,20110105,221,287,1,100,4,SO43692,1,1,5,419.4589,2097.2945,0,0,413.1463,2065.7315,2097.2945,167.7836,52.4324,BFA9-470E-B4,PO7859187017,00:00.0,00:00.0,00:00.0
262,20101229,20110110,20110105,221,287,1,100,4,SO43692,2,1,1,183.9382,183.9382,0,0,181.4857,181.4857,183.9382,14.7151,4.5985,BFA9-470E-B4,PO7859187017,00:00.0,00:00.0,00:00.0
315,20101229,20110110,20110105,221,287,1,100,4,SO43692,3,1,8,874.794,6998.352,0,0,884.7083,7077.6664,6998.352,559.8682,174.9588,BFA9-470E-B4,PO7859187017,00:00.0,00:00.0,00:00.0
272,20101229,20110110,20110105,221,287,1,100,4,SO43692,4,1,2,183.9382,367.8764,0,0,181.4857,362.9714,367.8764,29.4301,9.1969,BFA9-470E-B4,PO7859187017,00:00.0,00:00.0,00:00.0
232,20101229,20110110,20110105,221,287,1,100,4,SO43692,5,1,10,28.8404,288.404,0,0,31.7244,317.244,288.404,23.0723,7.2101,BFA9-470E-B4,PO7859187017,00:00.0,00:00.0,00:00.0
338,20101229,20110110,20110105,221,287,1,100,4,SO43692,6,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,BFA9-470E-B4,PO7859187017,00:00.0,00:00.0,00:00.0
317,20101229,20110110,20110105,221,287,1,100,4,SO43692,7,1,4,874.794,3499.176,0,0,884.7083,3538.8332,3499.176,279.9341,87.4794,BFA9-470E-B4,PO7859187017,00:00.0,00:00.0,00:00.0
285,20101229,20110110,20110105,221,287,1,100,4,SO43692,8,1,2,178.5808,357.1616,0,0,176.1997,352.3994,357.1616,28.5729,8.929,BFA9-470E-B4,PO7859187017,00:00.0,00:00.0,00:00.0
319,20101229,20110110,20110105,221,287,1,100,4,SO43692,9,1,8,874.794,6998.352,0,0,884.7083,7077.6664,6998.352,559.8682,174.9588,BFA9-470E-B4,PO7859187017,00:00.0,00:00.0,00:00.0
215,20101229,20110110,20110105,221,287,1,100,4,SO43692,10,1,3,20.1865,60.5595,0,0,12.0278,36.0834,60.5595,4.8448,1.514,BFA9-470E-B4,PO7859187017,00:00.0,00:00.0,00:00.0
326,20101229,20110110,20110105,221,287,1,100,4,SO43692,11,1,6,419.4589,2516.7534,0,0,413.1463,2478.8778,2516.7534,201.3403,62.9188,BFA9-470E-B4,PO7859187017,00:00.0,00:00.0,00:00.0
275,20101229,20110110,20110105,221,287,1,100,4,SO43692,12,1,3,356.898,1070.694,0,0,352.1394,1056.4182,1070.694,85.6555,26.7674,BFA9-470E-B4,PO7859187017,00:00.0,00:00.0,00:00.0
223,20101229,20110110,20110105,221,287,1,100,4,SO43692,13,1,6,5.1865,31.119,0,0,5.7052,34.2312,31.119,2.4895,0.778,BFA9-470E-B4,PO7859187017,00:00.0,00:00.0,00:00.0
229,20101229,20110110,20110105,221,287,1,100,4,SO43692,14,1,4,28.8404,115.3616,0,0,31.7244,126.8976,115.3616,9.2289,2.884,BFA9-470E-B4,PO7859187017,00:00.0,00:00.0,00:00.0
322,20101229,20110110,20110105,221,287,1,100,4,SO43692,15,1,7,419.4589,2936.2123,0,0,413.1463,2892.0241,2936.2123,234.897,73.4053,BFA9-470E-B4,PO7859187017,00:00.0,00:00.0,00:00.0
316,20101229,20110110,20110105,221,287,1,100,4,SO43692,16,1,2,874.794,1749.588,0,0,884.7083,1769.4166,1749.588,139.967,43.7397,BFA9-470E-B4,PO7859187017,00:00.0,00:00.0,00:00.0
235,20101229,20110110,20110105,221,287,1,100,4,SO43692,17,1,4,28.8404,115.3616,0,0,31.7244,126.8976,115.3616,9.2289,2.884,BFA9-470E-B4,PO7859187017,00:00.0,00:00.0,00:00.0
332,20101229,20110110,20110105,221,287,1,100,4,SO43692,18,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,BFA9-470E-B4,PO7859187017,00:00.0,00:00.0,00:00.0
330,20101229,20110110,20110105,221,287,1,100,4,SO43692,19,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,BFA9-470E-B4,PO7859187017,00:00.0,00:00.0,00:00.0
314,20101229,20110110,20110105,221,287,1,100,4,SO43692,20,1,2,2146.962,4293.924,0,0,2171.2942,4342.5884,4293.924,343.5139,107.3481,BFA9-470E-B4,PO7859187017,00:00.0,00:00.0,00:00.0
334,20101229,20110110,20110105,221,287,1,100,4,SO43692,21,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,BFA9-470E-B4,PO7859187017,00:00.0,00:00.0,00:00.0
253,20101229,20110110,20110105,221,287,1,100,4,SO43692,22,1,1,178.5808,178.5808,0,0,176.1997,176.1997,178.5808,14.2865,4.4645,BFA9-470E-B4,PO7859187017,00:00.0,00:00.0,00:00.0
324,20101229,20110110,20110105,221,287,1,100,4,SO43692,23,1,3,419.4589,1258.3767,0,0,413.1463,1239.4389,1258.3767,100.6701,31.4594,BFA9-470E-B4,PO7859187017,00:00.0,00:00.0,00:00.0
220,20101229,20110110,20110105,221,287,1,100,4,SO43692,24,1,3,20.1865,60.5595,0,0,12.0278,36.0834,60.5595,4.8448,1.514,BFA9-470E-B4,PO7859187017,00:00.0,00:00.0,00:00.0
328,20101229,20110110,20110105,221,287,1,100,4,SO43692,25,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,BFA9-470E-B4,PO7859187017,00:00.0,00:00.0,00:00.0
270,20101229,20110110,20110105,221,287,1,100,4,SO43692,26,1,2,183.9382,367.8764,0,0,181.4857,362.9714,367.8764,29.4301,9.1969,BFA9-470E-B4,PO7859187017,00:00.0,00:00.0,00:00.0
212,20101229,20110110,20110105,221,287,1,100,4,SO43692,27,1,4,20.1865,80.746,0,0,12.0278,48.1112,80.746,6.4597,2.0187,BFA9-470E-B4,PO7859187017,00:00.0,00:00.0,00:00.0
264,20101229,20110110,20110105,221,287,1,100,4,SO43692,28,1,2,183.9382,367.8764,0,0,181.4857,362.9714,367.8764,29.4301,9.1969,BFA9-470E-B4,PO7859187017,00:00.0,00:00.0,00:00.0
235,20101229,20110110,20110105,485,281,1,100,5,SO43693,1,1,3,28.8404,86.5212,0,0,31.7244,95.1732,86.5212,6.9217,2.163,EC62-4BB3-9B,PO8120182325,00:00.0,00:00.0,00:00.0
346,20101229,20110110,20110105,485,281,1,100,5,SO43693,2,1,1,2039.994,2039.994,0,0,1912.1544,1912.1544,2039.994,163.1995,50.9999,EC62-4BB3-9B,PO8120182325,00:00.0,00:00.0,00:00.0
218,20101229,20110110,20110105,485,281,1,100,5,SO43693,3,1,6,5.7,34.2,0,0,3.3963,20.3778,34.2,2.736,0.855,EC62-4BB3-9B,PO8120182325,00:00.0,00:00.0,00:00.0
212,20101229,20110110,20110105,485,281,1,100,5,SO43693,4,1,2,20.1865,40.373,0,0,12.0278,24.0556,40.373,3.2298,1.0093,EC62-4BB3-9B,PO8120182325,00:00.0,00:00.0,00:00.0
344,20101229,20110110,20110105,485,281,1,100,5,SO43693,5,1,3,2039.994,6119.982,0,0,1912.1544,5736.4632,6119.982,489.5986,152.9996,EC62-4BB3-9B,PO8120182325,00:00.0,00:00.0,00:00.0
215,20101229,20110110,20110105,485,281,1,100,5,SO43693,6,1,2,20.1865,40.373,0,0,12.0278,24.0556,40.373,3.2298,1.0093,EC62-4BB3-9B,PO8120182325,00:00.0,00:00.0,00:00.0
347,20101229,20110110,20110105,485,281,1,100,5,SO43693,7,1,1,2039.994,2039.994,0,0,1912.1544,1912.1544,2039.994,163.1995,50.9999,EC62-4BB3-9B,PO8120182325,00:00.0,00:00.0,00:00.0
350,20101229,20110110,20110105,485,281,1,100,5,SO43693,8,1,3,2024.994,6074.982,0,0,1898.0944,5694.2832,6074.982,485.9986,151.8746,EC62-4BB3-9B,PO8120182325,00:00.0,00:00.0,00:00.0
345,20101229,20110110,20110105,485,281,1,100,5,SO43693,9,1,1,2039.994,2039.994,0,0,1912.1544,1912.1544,2039.994,163.1995,50.9999,EC62-4BB3-9B,PO8120182325,00:00.0,00:00.0,00:00.0
351,20101229,20110110,20110105,485,281,1,100,5,SO43693,10,1,1,2024.994,2024.994,0,0,1898.0944,1898.0944,2024.994,161.9995,50.6249,EC62-4BB3-9B,PO8120182325,00:00.0,00:00.0,00:00.0
349,20101229,20110110,20110105,315,285,1,100,5,SO43694,1,1,3,2024.994,6074.982,0,0,1898.0944,5694.2832,6074.982,485.9986,151.8746,EC3D-48E0-A6,PO9657130250,00:00.0,00:00.0,00:00.0
344,20101229,20110110,20110105,315,285,1,100,5,SO43694,2,1,3,2039.994,6119.982,0,0,1912.1544,5736.4632,6119.982,489.5986,152.9996,EC3D-48E0-A6,PO9657130250,00:00.0,00:00.0,00:00.0
232,20101229,20110110,20110105,315,285,1,100,5,SO43694,3,1,2,28.8404,57.6808,0,0,31.7244,63.4488,57.6808,4.6145,1.442,EC3D-48E0-A6,PO9657130250,00:00.0,00:00.0,00:00.0
345,20101229,20110110,20110105,315,285,1,100,5,SO43694,4,1,1,2039.994,2039.994,0,0,1912.1544,1912.1544,2039.994,163.1995,50.9999,EC3D-48E0-A6,PO9657130250,00:00.0,00:00.0,00:00.0
235,20101229,20110110,20110105,315,285,1,100,5,SO43694,5,1,3,28.8404,86.5212,0,0,31.7244,95.1732,86.5212,6.9217,2.163,EC3D-48E0-A6,PO9657130250,00:00.0,00:00.0,00:00.0
212,20101229,20110110,20110105,315,285,1,100,5,SO43694,6,1,1,20.1865,20.1865,0,0,12.0278,12.0278,20.1865,1.6149,0.5047,EC3D-48E0-A6,PO9657130250,00:00.0,00:00.0,00:00.0
215,20101229,20110110,20110105,315,285,1,100,5,SO43694,7,1,1,20.1865,20.1865,0,0,12.0278,12.0278,20.1865,1.6149,0.5047,EC3D-48E0-A6,PO9657130250,00:00.0,00:00.0,00:00.0
347,20101229,20110110,20110105,315,285,1,100,5,SO43694,8,1,1,2039.994,2039.994,0,0,1912.1544,1912.1544,2039.994,163.1995,50.9999,EC3D-48E0-A6,PO9657130250,00:00.0,00:00.0,00:00.0
346,20101229,20110110,20110105,315,285,1,100,5,SO43694,9,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,EC3D-48E0-A6,PO9657130250,00:00.0,00:00.0,00:00.0
223,20101229,20110110,20110105,315,285,1,100,5,SO43694,10,1,1,5.1865,5.1865,0,0,5.7052,5.7052,5.1865,0.4149,0.1297,EC3D-48E0-A6,PO9657130250,00:00.0,00:00.0,00:00.0
220,20101229,20110110,20110105,315,285,1,100,5,SO43694,11,1,5,20.1865,100.9325,0,0,12.0278,60.139,100.9325,8.0746,2.5233,EC3D-48E0-A6,PO9657130250,00:00.0,00:00.0,00:00.0
347,20101229,20110110,20110105,27,285,1,100,5,SO43695,1,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,A89C-4D25-B9,PO10179176559,00:00.0,00:00.0,00:00.0
307,20101229,20110110,20110105,27,285,1,100,5,SO43695,2,1,2,722.5949,1445.1898,0,0,623.8403,1247.6806,1445.1898,115.6152,36.1297,A89C-4D25-B9,PO10179176559,00:00.0,00:00.0,00:00.0
304,20101229,20110110,20110105,27,285,1,100,5,SO43695,3,1,1,714.7043,714.7043,0,0,617.0281,617.0281,714.7043,57.1763,17.8676,A89C-4D25-B9,PO10179176559,00:00.0,00:00.0,00:00.0
293,20101229,20110110,20110105,27,285,1,100,5,SO43695,4,1,1,722.5949,722.5949,0,0,623.8403,623.8403,722.5949,57.8076,18.0649,A89C-4D25-B9,PO10179176559,00:00.0,00:00.0,00:00.0
350,20101229,20110110,20110105,27,285,1,100,5,SO43695,5,1,5,2024.994,10124.97,0,0,1898.0944,9490.472,10124.97,809.9976,253.1243,A89C-4D25-B9,PO10179176559,00:00.0,00:00.0,00:00.0
351,20101229,20110110,20110105,27,285,1,100,5,SO43695,6,1,6,2024.994,12149.964,0,0,1898.0944,11388.5664,12149.964,971.9971,303.7491,A89C-4D25-B9,PO10179176559,00:00.0,00:00.0,00:00.0
218,20101229,20110110,20110105,27,285,1,100,5,SO43695,7,1,2,5.7,11.4,0,0,3.3963,6.7926,11.4,0.912,0.285,A89C-4D25-B9,PO10179176559,00:00.0,00:00.0,00:00.0
348,20101229,20110110,20110105,27,285,1,100,5,SO43695,8,1,5,2024.994,10124.97,0,0,1898.0944,9490.472,10124.97,809.9976,253.1243,A89C-4D25-B9,PO10179176559,00:00.0,00:00.0,00:00.0
326,20101229,20110110,20110105,603,285,1,100,5,SO43696,1,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,50C1-41FA-BE,PO9947131800,00:00.0,00:00.0,00:00.0
347,20110129,20110210,20110205,18,281,1,100,3,SO43843,1,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,AEB6-4356-80,PO19923118772,00:00.0,00:00.0,00:00.0
351,20110129,20110210,20110205,18,281,1,100,3,SO43843,2,1,2,2024.994,4049.988,0,0,1898.0944,3796.1888,4049.988,323.999,101.2497,AEB6-4356-80,PO19923118772,00:00.0,00:00.0,00:00.0
293,20110129,20110210,20110205,18,281,1,100,3,SO43843,3,1,2,722.5949,1445.1898,0,0,623.8403,1247.6806,1445.1898,115.6152,36.1297,AEB6-4356-80,PO19923118772,00:00.0,00:00.0,00:00.0
350,20110129,20110210,20110205,18,281,1,100,3,SO43843,4,1,5,2024.994,10124.97,0,0,1898.0944,9490.472,10124.97,809.9976,253.1243,AEB6-4356-80,PO19923118772,00:00.0,00:00.0,00:00.0
307,20110129,20110210,20110205,18,281,1,100,3,SO43843,5,1,2,722.5949,1445.1898,0,0,623.8403,1247.6806,1445.1898,115.6152,36.1297,AEB6-4356-80,PO19923118772,00:00.0,00:00.0,00:00.0
292,20110129,20110210,20110205,18,281,1,100,3,SO43843,6,1,1,818.7,818.7,0,0,706.811,706.811,818.7,65.496,20.4675,AEB6-4356-80,PO19923118772,00:00.0,00:00.0,00:00.0
300,20110129,20110210,20110205,18,281,1,100,3,SO43843,7,1,1,809.76,809.76,0,0,699.0928,699.0928,809.76,64.7808,20.244,AEB6-4356-80,PO19923118772,00:00.0,00:00.0,00:00.0
344,20110129,20110210,20110205,18,281,1,100,3,SO43843,8,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,AEB6-4356-80,PO19923118772,00:00.0,00:00.0,00:00.0
218,20110129,20110210,20110205,18,281,1,100,3,SO43843,9,1,2,5.7,11.4,0,0,3.3963,6.7926,11.4,0.912,0.285,AEB6-4356-80,PO19923118772,00:00.0,00:00.0,00:00.0
349,20110129,20110210,20110205,18,281,1,100,3,SO43843,10,1,3,2024.994,6074.982,0,0,1898.0944,5694.2832,6074.982,485.9986,151.8746,AEB6-4356-80,PO19923118772,00:00.0,00:00.0,00:00.0
348,20110129,20110210,20110205,353,288,1,19,6,SO43844,1,1,4,2024.994,8099.976,0,0,1898.0944,7592.3776,8099.976,647.9981,202.4994,15C3-40C5-AC,PO19691138342,00:00.0,00:00.0,00:00.0
349,20110129,20110210,20110205,353,288,1,19,6,SO43844,2,1,2,2024.994,4049.988,0,0,1898.0944,3796.1888,4049.988,323.999,101.2497,15C3-40C5-AC,PO19691138342,00:00.0,00:00.0,00:00.0
350,20110129,20110210,20110205,353,288,1,19,6,SO43844,3,1,3,2024.994,6074.982,0,0,1898.0944,5694.2832,6074.982,485.9986,151.8746,15C3-40C5-AC,PO19691138342,00:00.0,00:00.0,00:00.0
351,20110129,20110210,20110205,353,288,1,19,6,SO43844,4,1,1,2024.994,2024.994,0,0,1898.0944,1898.0944,2024.994,161.9995,50.6249,15C3-40C5-AC,PO19691138342,00:00.0,00:00.0,00:00.0
262,20110129,20110210,20110205,206,285,1,100,5,SO43845,1,1,1,183.9382,183.9382,0,0,181.4857,181.4857,183.9382,14.7151,4.5985,2E65-4D8B-9A,PO19546184286,00:00.0,00:00.0,00:00.0
232,20110129,20110210,20110205,206,285,1,100,5,SO43845,2,1,3,28.8404,86.5212,0,0,31.7244,95.1732,86.5212,6.9217,2.163,2E65-4D8B-9A,PO19546184286,00:00.0,00:00.0,00:00.0
342,20110129,20110210,20110205,206,285,1,100,5,SO43845,3,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,2E65-4D8B-9A,PO19546184286,00:00.0,00:00.0,00:00.0
328,20110129,20110210,20110205,206,285,1,100,5,SO43845,4,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,2E65-4D8B-9A,PO19546184286,00:00.0,00:00.0,00:00.0
324,20110129,20110210,20110205,206,285,1,100,5,SO43845,5,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,2E65-4D8B-9A,PO19546184286,00:00.0,00:00.0,00:00.0
315,20110129,20110210,20110205,206,285,1,100,5,SO43845,6,1,1,874.794,874.794,0,0,884.7083,884.7083,874.794,69.9835,21.8699,2E65-4D8B-9A,PO19546184286,00:00.0,00:00.0,00:00.0
332,20110129,20110210,20110205,206,285,1,100,5,SO43845,7,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,2E65-4D8B-9A,PO19546184286,00:00.0,00:00.0,00:00.0
